datetime_mdt,temp_F,rh_pct,wind_mph,gust_mph,wind_dir,pcp_accum_in,pcp_delta_in,solar_wm2
2026-01-01 00:06:00,38,18,15,20,S,9.65,0.0,0.0
2026-01-01 00:21:00,38,18,15,20,S,9.65,0.0,0.0
2026-01-01 00:36:00,38,18,15,19,S,9.65,0.0,0.0
2026-01-01 00:51:00,38,19,15,21,S,9.65,0.0,0.0
2026-01-01 01:06:00,38,20,14,19,S,9.65,0.0,0.0
2026-01-01 01:21:00,38,20,14,20,S,9.65,0.0,0.0
2026-01-01 01:36:00,38,20,13,17,S,9.65,0.0,0.0
2026-01-01 01:51:00,38,20,13,18,S,9.65,0.0,0.0
2026-01-01 02:06:00,38,20,13,17,S,9.65,0.0,0.0
2026-01-01 02:21:00,38,21,12,16,S,9.65,0.0,0.0
2026-01-01 02:36:00,38,21,12,17,S,9.65,0.0,0.0
2026-01-01 02:51:00,37,22,12,17,S,9.65,0.0,0.0
2026-01-01 03:06:00,37,22,11,15,S,9.65,0.0,0.0
2026-01-01 03:21:00,37,22,11,14,S,9.65,0.0,0.0
2026-01-01 03:36:00,37,22,11,15,S,9.65,0.0,0.0
2026-01-01 03:51:00,37,22,10,14,S,9.65,0.0,0.0
2026-01-01 04:06:00,37,22,10,13,S,9.65,0.0,0.0
2026-01-01 04:21:00,37,23,10,14,S,9.65,0.0,0.0
2026-01-01 04:36:00,37,24,9,15,S,9.65,0.0,0.0
2026-01-01 04:51:00,36,24,9,12,S,9.65,0.0,0.0
2026-01-01 05:06:00,37,25,12,15,S,9.65,0.0,0.0
2026-01-01 05:21:00,37,25,12,18,S,9.65,0.0,0.0
2026-01-01 05:36:00,37,25,13,17,S,9.65,0.0,0.0
2026-01-01 05:51:00,37,25,12,17,S,9.65,0.0,0.0
2026-01-01 06:06:00,37,25,13,17,S,9.65,0.0,0.0
2026-01-01 06:21:00,37,25,13,20,S,9.65,0.0,0.0
2026-01-01 06:36:00,37,26,14,20,S,9.65,0.0,0.0
2026-01-01 06:51:00,37,26,14,20,S,9.65,0.0,0.0
2026-01-01 07:06:00,36,27,13,17,S,9.65,0.0,0.0
2026-01-01 07:21:00,36,27,13,17,S,9.65,0.0,0.0
2026-01-01 07:36:00,36,28,12,17,S,9.65,0.0,0.0
2026-01-01 07:51:00,35,29,12,17,S,9.65,0.0,0.0
2026-01-01 08:06:00,35,31,13,20,S,9.65,0.0,0.0
2026-01-01 08:21:00,34,36,13,19,SSW,9.65,0.0,0.0
2026-01-01 08:36:00,33,39,13,21,SSW,9.65,0.0,4.0
2026-01-01 08:51:00,33,41,15,22,SSW,9.65,0.0,17.0
2026-01-01 09:06:00,32,43,14,22,SSW,9.65,0.0,44.0
2026-01-01 09:21:00,32,46,15,20,SSW,9.65,0.0,81.0
2026-01-01 09:36:00,32,50,14,22,SSW,9.65,0.0,122.0
2026-01-01 09:51:00,31,52,14,21,SSW,9.65,0.0,160.0
2026-01-01 10:06:00,30,60,15,24,SSW,9.65,0.0,185.0
2026-01-01 10:21:00,29,75,12,20,SSW,9.65,0.0,163.0
2026-01-01 10:36:00,29,85,12,18,SSW,9.65,0.0,212.0
2026-01-01 10:51:00,28,87,10,17,SSW,9.65,0.0,247.0
2026-01-01 11:06:00,28,90,9,14,S,9.65,0.0,278.0
2026-01-01 11:21:00,29,91,8,13,S,9.65,0.0,286.0
2026-01-01 11:36:00,29,91,10,15,SSE,9.65,0.0,268.0
2026-01-01 11:51:00,29,91,10,18,SSE,9.65,0.0,262.0
2026-01-01 12:06:00,29,92,12,18,SE,9.65,0.0,271.0
2026-01-01 12:21:00,29,93,10,15,SSE,9.65,0.0,272.0
2026-01-01 12:36:00,29,93,11,18,SSE,9.65,0.0,280.0
2026-01-01 12:51:00,29,93,14,20,SSE,9.65,0.0,283.0
2026-01-01 13:06:00,28,93,13,19,SE,9.65,0.0,292.0
2026-01-01 13:21:00,28,93,12,18,SE,9.65,0.0,299.0
2026-01-01 13:36:00,28,93,10,16,SSE,9.65,0.0,298.0
2026-01-01 13:51:00,28,93,11,16,SSE,9.65,0.0,319.0
2026-01-01 14:06:00,28,93,10,15,SSE,9.65,0.0,303.0
2026-01-01 14:21:00,28,93,9,14,SSE,9.65,0.0,276.0
2026-01-01 14:36:00,29,93,8,11,S,9.65,0.0,309.0
2026-01-01 14:51:00,29,94,8,12,S,9.65,0.0,276.0
2026-01-01 15:06:00,30,94,10,15,S,9.65,0.0,239.0
2026-01-01 15:21:00,29,94,10,17,S,9.65,0.0,182.0
2026-01-01 15:36:00,29,95,11,16,S,9.65,0.0,152.0
2026-01-01 15:51:00,29,95,10,17,S,9.65,0.0,130.0
2026-01-01 16:06:00,29,95,10,16,SSW,9.65,0.0,102.0
2026-01-01 16:21:00,29,95,10,14,SSW,9.65,0.0,81.0
2026-01-01 16:36:00,29,95,10,16,SSW,9.65,0.0,59.0
2026-01-01 16:51:00,28,95,11,17,SSW,9.65,0.0,41.0
2026-01-01 17:06:00,28,95,11,16,SSW,9.65,0.0,24.0
2026-01-01 17:21:00,28,94,10,16,SSW,9.65,0.0,10.0
2026-01-01 17:36:00,28,94,10,15,SSW,9.65,0.0,2.0
2026-01-01 17:51:00,28,94,9,13,SSW,9.65,0.0,0.0
2026-01-01 18:06:00,28,94,8,12,SSW,9.65,0.0,0.0
2026-01-01 18:21:00,28,94,7,12,SSW,9.65,0.0,0.0
2026-01-01 18:36:00,28,95,7,10,SW,9.65,0.0,0.0
2026-01-01 18:51:00,28,95,8,13,SW,9.65,0.0,0.0
2026-01-01 19:06:00,29,95,9,13,SW,9.65,0.0,0.0
2026-01-01 19:21:00,29,95,10,14,SW,9.65,0.0,0.0
2026-01-01 19:36:00,29,95,10,16,SW,9.65,0.0,0.0
2026-01-01 19:51:00,29,95,10,16,SW,9.65,0.0,0.0
2026-01-01 20:06:00,29,95,9,14,SW,9.65,0.0,0.0
2026-01-01 20:21:00,29,95,9,14,SW,9.65,0.0,0.0
2026-01-01 20:36:00,29,95,9,14,SW,9.65,0.0,0.0
2026-01-01 20:51:00,28,95,9,15,SW,9.65,0.0,0.0
2026-01-01 21:06:00,28,95,9,15,SW,9.65,0.0,0.0
2026-01-01 21:21:00,28,94,9,15,SW,9.65,0.0,0.0
2026-01-01 21:36:00,28,94,8,14,SW,9.65,0.0,0.0
2026-01-01 21:51:00,28,94,8,13,SW,9.65,0.0,0.0
2026-01-01 22:06:00,28,94,8,11,SW,9.65,0.0,0.0
2026-01-01 22:21:00,28,95,8,17,SW,9.65,0.0,0.0
2026-01-01 22:36:00,28,95,9,15,WSW,9.65,0.0,0.0
2026-01-01 22:51:00,29,95,9,15,WSW,9.65,0.0,0.0
2026-01-01 23:06:00,29,95,9,16,WSW,9.65,0.0,0.0
2026-01-01 23:21:00,29,95,9,16,WSW,9.65,0.0,0.0
2026-01-01 23:36:00,29,95,9,16,WSW,9.65,0.0,0.0
2026-01-01 23:51:00,28,95,8,13,WSW,9.65,0.0,0.0
2026-01-02 00:06:00,28,95,9,17,WSW,9.65,0.0,0.0
2026-01-02 00:21:00,28,95,10,15,WSW,9.65,0.0,0.0
2026-01-02 00:36:00,28,94,10,16,WSW,9.65,0.0,0.0
2026-01-02 00:51:00,28,94,9,15,W,9.65,0.0,0.0
2026-01-02 01:06:00,28,94,9,16,W,9.65,0.0,0.0
2026-01-02 01:21:00,29,95,10,17,W,9.65,0.0,0.0
2026-01-02 01:36:00,29,95,9,14,W,9.65,0.0,0.0
2026-01-02 01:51:00,29,95,9,15,W,9.65,0.0,0.0
2026-01-02 02:06:00,29,95,9,13,W,9.65,0.0,0.0
2026-01-02 02:21:00,29,95,9,15,W,9.65,0.0,0.0
2026-01-02 02:36:00,29,95,9,14,W,9.65,0.0,0.0
2026-01-02 02:51:00,29,95,9,13,W,9.65,0.0,0.0
2026-01-02 03:06:00,29,95,9,13,W,9.65,0.0,0.0
2026-01-02 03:21:00,29,95,9,12,W,9.65,0.0,0.0
2026-01-02 03:36:00,29,95,9,15,W,9.65,0.0,0.0
2026-01-02 03:51:00,29,95,9,13,W,9.65,0.0,0.0
2026-01-02 04:06:00,29,95,9,14,W,9.65,0.0,0.0
2026-01-02 04:21:00,29,95,9,14,W,9.65,0.0,0.0
2026-01-02 04:36:00,29,95,10,15,W,9.65,0.0,0.0
2026-01-02 04:51:00,29,95,9,14,WSW,9.65,0.0,0.0
2026-01-02 05:06:00,29,95,10,15,WSW,9.65,0.0,0.0
2026-01-02 05:21:00,29,95,10,14,WSW,9.65,0.0,0.0
2026-01-02 05:36:00,29,95,10,13,WSW,9.65,0.0,0.0
2026-01-02 05:51:00,29,95,10,16,W,9.65,0.0,0.0
2026-01-02 06:06:00,29,95,10,15,W,9.65,0.0,0.0
2026-01-02 06:21:00,30,95,10,16,W,9.65,0.0,0.0
2026-01-02 06:36:00,30,95,9,14,W,9.65,0.0,0.0
2026-01-02 06:51:00,30,95,9,14,W,9.65,0.0,0.0
2026-01-02 07:06:00,30,96,8,13,W,9.65,0.0,0.0
2026-01-02 07:21:00,30,96,10,15,W,9.65,0.0,0.0
2026-01-02 07:36:00,30,96,9,12,W,9.65,0.0,0.0
2026-01-02 07:51:00,30,95,9,12,W,9.65,0.0,0.0
2026-01-02 08:06:00,30,95,8,13,WSW,9.65,0.0,0.0
2026-01-02 08:21:00,30,95,8,15,WSW,9.65,0.0,0.0
2026-01-02 08:36:00,30,95,10,17,W,9.65,0.0,2.0
2026-01-02 08:51:00,30,95,9,13,W,9.65,0.0,7.0
2026-01-02 09:06:00,30,95,8,12,W,9.65,0.0,16.0
2026-01-02 09:21:00,30,95,8,11,WSW,9.65,0.0,25.0
2026-01-02 09:36:00,30,95,9,15,W,9.65,0.0,44.0
2026-01-02 09:51:00,30,96,11,16,W,9.65,0.0,62.0
2026-01-02 10:06:00,30,96,11,18,W,9.65,0.0,67.0
2026-01-02 10:21:00,30,96,10,16,W,9.65,0.0,92.0
2026-01-02 10:36:00,30,96,9,13,WSW,9.65,0.0,75.0
2026-01-02 10:51:00,30,96,9,16,W,9.65,0.0,96.0
2026-01-02 11:06:00,30,96,7,11,W,9.65,0.0,116.0
2026-01-02 11:21:00,30,96,7,11,WSW,9.65,0.0,148.0
2026-01-02 11:36:00,30,96,7,12,WSW,9.65,0.0,155.0
2026-01-02 11:51:00,31,96,7,13,WSW,9.65,0.0,182.0
2026-01-02 12:06:00,31,96,7,12,WSW,9.65,0.0,205.0
2026-01-02 12:21:00,31,96,7,11,WSW,9.65,0.0,359.0
2026-01-02 12:36:00,31,95,8,14,WSW,9.65,0.0,379.0
2026-01-02 12:51:00,31,95,8,12,WSW,9.65,0.0,355.0
2026-01-02 13:06:00,31,95,5,9,WSW,9.65,0.0,315.0
2026-01-02 13:21:00,31,95,6,11,WSW,9.65,0.0,353.0
2026-01-02 13:36:00,31,95,7,11,WSW,9.65,0.0,327.0
2026-01-02 13:51:00,31,95,7,12,WSW,9.66,0.01,503.0
2026-01-02 14:06:00,31,95,7,11,W,9.66,0.01,530.0
2026-01-02 14:21:00,32,95,4,9,W,9.66,0.01,607.0
2026-01-02 14:36:00,32,95,2,7,WSW,9.66,0.01,645.0
2026-01-02 14:51:00,32,95,4,11,W,9.66,0.01,500.0
2026-01-02 15:06:00,32,95,3,7,WSW,9.66,0.01,517.0
2026-01-02 15:21:00,32,95,1,6,W,9.66,0.01,339.0
2026-01-02 15:36:00,32,96,1,5,SW,9.66,0.01,296.0
2026-01-02 15:51:00,32,95,1,4,WSW,9.66,0.01,332.0
2026-01-02 16:06:00,32,96,0,3,SW,9.66,0.01,271.0
2026-01-02 16:21:00,31,95,2,4,SW,9.66,0.01,95.0
2026-01-02 16:36:00,31,95,3,6,SW,9.66,0.01,91.0
2026-01-02 16:51:00,31,96,2,5,SSW,9.66,0.01,73.0
2026-01-02 17:06:00,30,96,4,6,SSE,9.67,0.02,49.0
2026-01-02 17:21:00,30,96,6,9,SE,9.67,0.02,22.0
2026-01-02 17:36:00,30,96,5,8,ESE,9.67,0.02,5.0
2026-01-02 17:51:00,30,96,6,9,ESE,9.67,0.02,1.0
2026-01-02 18:06:00,30,96,7,10,SE,9.67,0.02,0.0
2026-01-02 18:21:00,30,96,6,9,SE,9.67,0.02,0.0
2026-01-02 18:36:00,30,96,6,9,SE,9.67,0.02,0.0
2026-01-02 18:51:00,30,96,8,11,SSE,9.67,0.02,0.0
2026-01-02 19:06:00,30,96,8,11,SSE,9.67,0.02,0.0
2026-01-02 19:21:00,29,96,9,12,SSE,9.67,0.02,0.0
2026-01-02 19:36:00,30,96,10,16,SSE,9.67,0.02,0.0
2026-01-02 19:51:00,30,96,11,15,S,9.67,0.02,0.0
2026-01-02 20:06:00,30,96,12,17,S,9.67,0.02,0.0
2026-01-02 20:21:00,30,96,13,20,S,9.67,0.02,0.0
2026-01-02 20:36:00,30,96,14,20,S,9.67,0.02,0.0
2026-01-02 20:51:00,30,96,15,21,S,9.67,0.02,0.0
2026-01-02 21:06:00,30,96,16,21,S,9.67,0.02,0.0
2026-01-02 21:21:00,30,96,16,22,S,9.67,0.02,0.0
2026-01-02 21:36:00,30,96,15,18,S,9.67,0.02,0.0
2026-01-02 21:51:00,30,96,13,18,SSE,9.67,0.02,0.0
2026-01-02 22:06:00,30,96,14,19,SSE,9.67,0.02,0.0
2026-01-02 22:21:00,30,96,15,21,SSE,9.67,0.02,0.0
2026-01-02 22:36:00,30,96,14,19,SSE,9.67,0.02,0.0
2026-01-02 22:51:00,30,96,13,18,SSE,9.67,0.02,0.0
2026-01-02 23:06:00,30,96,13,18,SSE,9.67,0.02,0.0
2026-01-02 23:21:00,30,96,14,20,SE,9.67,0.02,0.0
2026-01-02 23:36:00,30,96,14,20,SE,9.67,0.02,0.0
2026-01-02 23:51:00,30,96,18,24,SE,9.67,0.02,0.0
2026-01-03 00:06:00,30,96,19,30,SE,9.67,0.02,0.0
2026-01-03 00:21:00,30,96,20,29,SE,9.67,0.02,0.0
2026-01-03 00:36:00,30,96,15,23,SSE,9.67,0.02,0.0
2026-01-03 00:51:00,30,96,12,17,SSE,9.67,0.02,0.0
2026-01-03 01:06:00,30,96,14,18,SSE,9.67,0.02,0.0
2026-01-03 01:21:00,30,96,14,19,SSE,9.67,0.02,0.0
2026-01-03 01:36:00,30,96,14,17,SSE,9.67,0.02,0.0
2026-01-03 01:51:00,30,96,15,21,SE,9.67,0.02,0.0
2026-01-03 02:06:00,30,96,16,23,SE,9.67,0.02,0.0
2026-01-03 02:21:00,30,96,16,25,SE,9.67,0.02,0.0
2026-01-03 02:36:00,30,96,18,27,SE,9.67,0.02,0.0
2026-01-03 02:51:00,29,96,17,25,SE,9.67,0.02,0.0
2026-01-03 03:06:00,29,96,16,23,SE,9.67,0.02,0.0
2026-01-03 03:21:00,29,96,17,28,SE,9.67,0.02,0.0
2026-01-03 03:36:00,29,96,14,22,SE,9.67,0.02,0.0
2026-01-03 03:51:00,29,96,15,24,SE,9.67,0.02,0.0
2026-01-03 04:06:00,29,96,14,21,SE,9.67,0.02,0.0
2026-01-03 04:21:00,29,96,14,20,SE,9.67,0.02,0.0
2026-01-03 04:36:00,29,96,14,19,SSE,9.67,0.02,0.0
2026-01-03 04:51:00,29,95,14,20,SSE,9.67,0.02,0.0
2026-01-03 05:06:00,29,95,15,21,SSE,9.67,0.02,0.0
2026-01-03 05:21:00,29,95,13,17,SSE,9.67,0.02,0.0
2026-01-03 05:36:00,29,95,12,19,S,9.67,0.02,0.0
2026-01-03 05:51:00,29,95,13,18,S,9.67,0.02,0.0
2026-01-03 06:06:00,29,95,15,23,S,9.67,0.02,0.0
2026-01-03 06:21:00,29,95,15,21,S,9.67,0.02,0.0
2026-01-03 06:36:00,29,95,14,24,S,9.67,0.02,0.0
2026-01-03 06:51:00,29,95,15,22,S,9.67,0.02,0.0
2026-01-03 07:06:00,29,95,14,23,S,9.67,0.02,0.0
2026-01-03 07:21:00,29,95,14,24,S,9.67,0.02,0.0
2026-01-03 07:36:00,29,95,13,20,S,9.67,0.02,0.0
2026-01-03 07:51:00,29,94,12,19,S,9.67,0.02,0.0
2026-01-03 08:06:00,29,94,11,21,S,9.67,0.02,0.0
2026-01-03 08:21:00,29,94,9,14,SW,9.67,0.02,0.0
2026-01-03 08:36:00,29,94,9,16,SSW,9.67,0.02,4.0
2026-01-03 08:51:00,29,95,12,18,S,9.67,0.02,15.0
2026-01-03 09:06:00,29,94,14,22,S,9.67,0.02,49.0
2026-01-03 09:21:00,29,94,15,22,S,9.67,0.02,61.0
2026-01-03 09:36:00,29,94,12,20,S,9.67,0.02,138.0
2026-01-03 09:51:00,29,94,12,19,SSE,9.67,0.02,189.0
2026-01-03 10:06:00,29,94,12,18,S,9.67,0.02,211.0
2026-01-03 10:21:00,30,94,12,20,S,9.67,0.02,237.0
2026-01-03 10:36:00,30,94,12,17,SSE,9.67,0.02,238.0
2026-01-03 10:51:00,30,93,11,16,SSE,9.67,0.02,217.0
2026-01-03 11:06:00,30,93,10,19,S,9.67,0.02,171.0
2026-01-03 11:21:00,30,93,11,19,S,9.67,0.02,202.0
2026-01-03 11:36:00,30,93,16,30,S,9.67,0.02,197.0
2026-01-03 11:51:00,30,93,16,26,S,9.67,0.02,351.0
2026-01-03 12:06:00,30,93,18,30,S,9.67,0.02,271.0
2026-01-03 12:21:00,30,93,18,27,S,9.67,0.02,410.0
2026-01-03 12:36:00,31,93,16,26,S,9.67,0.02,492.0
2026-01-03 12:51:00,31,92,17,27,S,9.67,0.02,611.0
2026-01-03 13:06:00,30,92,16,24,S,9.67,0.02,412.0
2026-01-03 13:21:00,30,92,15,25,S,9.67,0.02,467.0
2026-01-03 13:36:00,30,92,15,24,S,9.67,0.02,279.0
2026-01-03 13:51:00,30,92,14,23,S,9.67,0.01,207.0
2026-01-03 14:06:00,29,92,12,22,S,9.67,0.01,165.0
2026-01-03 14:21:00,29,92,13,21,S,9.67,0.01,243.0
2026-01-03 14:36:00,30,92,11,17,S,9.67,0.01,316.0
2026-01-03 14:51:00,30,92,11,17,S,9.67,0.01,270.0
2026-01-03 15:06:00,30,92,11,19,S,9.67,0.01,178.0
2026-01-03 15:21:00,30,92,11,18,S,9.67,0.01,279.0
2026-01-03 15:36:00,30,92,10,19,S,9.67,0.01,232.0
2026-01-03 15:51:00,30,93,8,15,S,9.67,0.01,135.0
2026-01-03 16:06:00,30,93,10,18,S,9.67,0.01,125.0
2026-01-03 16:21:00,30,92,12,20,S,9.67,0.01,102.0
2026-01-03 16:36:00,30,92,9,14,S,9.67,0.01,67.0
2026-01-03 16:51:00,30,93,11,20,S,9.67,0.01,53.0
2026-01-03 17:06:00,30,93,12,23,S,9.67,0.0,31.0
2026-01-03 17:21:00,30,93,14,22,S,9.67,0.0,11.0
2026-01-03 17:36:00,30,93,9,18,S,9.67,0.0,1.0
2026-01-03 17:51:00,30,93,9,15,S,9.67,0.0,0.0
2026-01-03 18:06:00,30,93,12,23,S,9.67,0.0,0.0
2026-01-03 18:21:00,30,92,13,21,S,9.67,0.0,0.0
2026-01-03 18:36:00,30,92,14,26,SSE,9.67,0.0,0.0
2026-01-03 18:51:00,30,92,14,26,S,9.67,0.0,0.0
2026-01-03 19:06:00,29,92,11,22,S,9.67,0.0,0.0
2026-01-03 19:21:00,29,93,12,22,SSE,9.67,0.0,0.0
2026-01-03 19:36:00,29,95,9,16,S,9.67,0.0,0.0
2026-01-03 19:51:00,29,95,12,21,S,9.67,0.0,0.0
2026-01-03 20:06:00,29,95,13,24,S,9.67,0.0,0.0
2026-01-03 20:21:00,29,96,17,27,S,9.67,0.0,0.0
2026-01-03 20:36:00,29,96,17,31,S,9.67,0.0,0.0
2026-01-03 20:51:00,29,95,12,24,SW,9.67,0.0,0.0
2026-01-03 21:06:00,28,95,14,24,SW,9.67,0.0,0.0
2026-01-03 21:21:00,29,95,14,23,SW,9.67,0.0,0.0
2026-01-03 21:36:00,29,95,15,27,SSW,9.67,0.0,0.0
2026-01-03 21:51:00,29,95,15,23,SSW,9.67,0.0,0.0
2026-01-03 22:06:00,28,95,14,22,SSW,9.67,0.0,0.0
2026-01-03 22:21:00,28,95,14,20,SSW,9.67,0.0,0.0
2026-01-03 22:36:00,28,95,13,23,SSW,9.67,0.0,0.0
2026-01-03 22:51:00,28,95,13,22,SSW,9.67,0.0,0.0
2026-01-03 23:06:00,28,94,12,20,SSW,9.67,0.0,0.0
2026-01-03 23:21:00,28,94,13,21,SSW,9.67,0.0,0.0
2026-01-03 23:36:00,28,94,11,17,SSW,9.67,0.0,0.0
2026-01-03 23:51:00,28,94,11,18,SSW,9.67,0.0,0.0
2026-01-04 00:06:00,28,94,11,16,SSW,9.67,0.0,0.0
2026-01-04 00:21:00,27,94,11,19,SSW,9.67,0.0,0.0
2026-01-04 00:36:00,27,94,11,18,SW,9.67,0.0,0.0
2026-01-04 00:51:00,27,94,11,17,SSW,9.67,0.0,0.0
2026-01-04 01:06:00,27,94,10,16,SSW,9.67,0.0,0.0
2026-01-04 01:21:00,27,94,10,16,SSW,9.67,0.0,0.0
2026-01-04 01:36:00,27,94,10,16,SSW,9.67,0.0,0.0
2026-01-04 01:51:00,27,94,10,14,SSW,9.67,0.0,0.0
2026-01-04 02:06:00,27,94,11,17,SSW,9.67,0.0,0.0
2026-01-04 02:21:00,27,94,11,20,SSW,9.67,0.0,0.0
2026-01-04 02:36:00,27,94,10,15,SW,9.67,0.0,0.0
2026-01-04 02:51:00,27,94,11,17,SSW,9.67,0.0,0.0
2026-01-04 03:06:00,27,94,11,16,SSW,9.67,0.0,0.0
2026-01-04 03:21:00,27,94,9,15,SSW,9.67,0.0,0.0
2026-01-04 03:36:00,27,94,9,15,SSW,9.67,0.0,0.0
2026-01-04 03:51:00,27,94,8,13,SSW,9.67,0.0,0.0
2026-01-04 04:06:00,27,94,9,15,SSW,9.67,0.0,0.0
2026-01-04 04:21:00,27,94,8,14,SSW,9.67,0.0,0.0
2026-01-04 04:36:00,27,94,8,13,SSW,9.67,0.0,0.0
2026-01-04 04:51:00,27,94,8,13,SSW,9.67,0.0,0.0
2026-01-04 05:06:00,27,94,8,13,SSW,9.67,0.0,0.0
2026-01-04 05:21:00,27,94,9,14,SSW,9.67,0.0,0.0
2026-01-04 05:36:00,27,94,8,12,SSW,9.67,0.0,0.0
2026-01-04 05:51:00,27,94,9,14,SSW,9.67,0.0,0.0
2026-01-04 06:06:00,27,94,9,15,SSW,9.67,0.0,0.0
2026-01-04 06:21:00,27,94,9,14,SSW,9.67,0.0,0.0
2026-01-04 06:36:00,27,94,9,14,SSW,9.67,0.0,0.0
2026-01-04 06:51:00,27,94,9,13,SSW,9.67,0.0,0.0
2026-01-04 07:06:00,27,94,11,19,SSW,9.67,0.0,0.0
2026-01-04 07:21:00,27,94,11,19,SSW,9.67,0.0,0.0
2026-01-04 07:36:00,27,94,12,20,SSW,9.67,0.0,0.0
2026-01-04 07:51:00,27,94,13,26,SSW,9.67,0.0,0.0
2026-01-04 08:06:00,27,94,13,25,SSW,9.67,0.0,0.0
2026-01-04 08:21:00,27,94,12,18,SSW,9.67,0.0,0.0
2026-01-04 08:36:00,27,94,13,19,SSW,9.67,0.0,1.0
2026-01-04 08:51:00,27,94,14,22,SSW,9.67,0.0,4.0
2026-01-04 09:06:00,27,94,10,17,SSW,9.67,0.0,9.0
2026-01-04 09:21:00,27,94,10,17,SSW,9.67,0.0,20.0
2026-01-04 09:36:00,27,94,11,19,SSW,9.67,0.0,29.0
2026-01-04 09:51:00,27,94,10,15,SSW,9.67,0.0,42.0
2026-01-04 10:06:00,27,94,9,18,SSW,9.67,0.0,47.0
2026-01-04 10:21:00,26,93,11,17,SSW,9.67,0.0,57.0
2026-01-04 10:36:00,26,93,10,18,SSW,9.67,0.0,60.0
2026-01-04 10:51:00,26,94,9,14,SSW,9.67,0.0,82.0
2026-01-04 11:06:00,26,93,9,15,SSW,9.67,0.0,86.0
2026-01-04 11:21:00,26,93,9,15,SSW,9.67,0.0,97.0
2026-01-04 11:36:00,26,93,9,14,SSW,9.67,0.0,139.0
2026-01-04 11:51:00,26,93,10,16,SSW,9.67,0.0,141.0
2026-01-04 12:06:00,26,93,9,14,SSW,9.67,0.0,150.0
2026-01-04 12:21:00,26,93,9,13,SSW,9.67,0.0,237.0
2026-01-04 12:36:00,26,93,8,13,SSW,9.67,0.0,174.0
2026-01-04 12:51:00,26,93,8,11,SSW,9.67,0.0,105.0
2026-01-04 13:06:00,26,93,8,13,SSW,9.67,0.0,136.0
2026-01-04 13:21:00,26,93,7,11,SSW,9.67,0.0,173.0
2026-01-04 13:36:00,26,93,7,12,SSW,9.67,0.0,131.0
2026-01-04 13:51:00,27,93,5,10,SSW,9.67,0.0,159.0
2026-01-04 14:06:00,26,93,7,11,S,9.67,0.0,137.0
2026-01-04 14:21:00,26,93,8,12,S,9.67,0.0,134.0
2026-01-04 14:36:00,26,93,7,12,S,9.67,0.0,121.0
2026-01-04 14:51:00,26,93,7,12,S,9.67,0.0,89.0
2026-01-04 15:06:00,26,93,7,11,S,9.67,0.0,75.0
2026-01-04 15:21:00,26,93,6,11,SSW,9.67,0.0,77.0
2026-01-04 15:36:00,26,93,7,15,SSW,9.67,0.0,77.0
2026-01-04 15:51:00,26,93,10,18,SSW,9.67,0.0,122.0
2026-01-04 16:06:00,26,93,8,11,SSW,9.67,0.0,120.0
2026-01-04 16:21:00,26,93,7,10,SSW,9.67,0.0,49.0
2026-01-04 16:36:00,26,93,6,9,SSW,9.67,0.0,26.0
2026-01-04 16:51:00,26,93,5,8,SSW,9.67,0.0,17.0
2026-01-04 17:06:00,26,93,6,10,SW,9.67,0.0,14.0
2026-01-04 17:21:00,26,93,8,13,SW,9.67,0.0,11.0
2026-01-04 17:36:00,26,94,9,18,SSW,9.67,0.0,3.0
2026-01-04 17:51:00,27,94,10,15,SSW,9.67,0.0,0.0
2026-01-04 18:06:00,27,94,9,16,SSW,9.67,0.0,0.0
2026-01-04 18:21:00,27,94,8,15,SSW,9.67,0.0,0.0
2026-01-04 18:36:00,27,94,7,14,SW,9.67,0.0,0.0
2026-01-04 18:51:00,27,94,6,14,SW,9.67,0.0,0.0
2026-01-04 19:06:00,26,94,6,10,SW,9.67,0.0,0.0
2026-01-04 19:21:00,26,94,8,16,SW,9.67,0.0,0.0
2026-01-04 19:36:00,26,94,8,15,SW,9.67,0.0,0.0
2026-01-04 19:51:00,26,94,9,22,SSW,9.67,0.0,0.0
2026-01-04 20:06:00,26,94,10,22,WSW,9.67,0.0,0.0
2026-01-04 20:21:00,26,94,8,14,SW,9.67,0.0,0.0
2026-01-04 20:36:00,26,94,6,15,SW,9.67,0.0,0.0
2026-01-04 20:51:00,26,94,5,13,SW,9.67,0.0,0.0
2026-01-04 21:06:00,26,94,7,16,SW,9.67,0.0,0.0
2026-01-04 21:21:00,26,94,7,13,SSW,9.67,0.0,0.0
2026-01-04 21:36:00,26,94,6,13,SW,9.67,0.0,0.0
2026-01-04 21:51:00,26,94,6,12,SW,9.67,0.0,0.0
2026-01-04 22:06:00,26,94,5,13,SW,9.67,0.0,0.0
2026-01-04 22:21:00,26,94,6,11,SW,9.67,0.0,0.0
2026-01-04 22:36:00,26,93,8,13,WSW,9.67,0.0,0.0
2026-01-04 22:51:00,26,93,8,15,WSW,9.67,0.0,0.0
2026-01-04 23:06:00,25,93,8,14,SW,9.67,0.0,0.0
2026-01-04 23:21:00,26,93,7,13,SW,9.67,0.0,0.0
2026-01-04 23:36:00,25,93,7,11,WSW,9.67,0.0,0.0
2026-01-04 23:51:00,25,93,6,11,SW,9.67,0.0,0.0
2026-01-05 00:06:00,25,93,6,10,SW,9.67,0.0,0.0
2026-01-05 00:21:00,25,93,5,9,SW,9.67,0.0,0.0
